name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,港股,2026-05-20,178.2,181.4,175.9,181.0,5203355.0,178.98,182.0667,,HOLD,空仓,
百济神州,港股,2026-05-21,184.7,187.8,182.3,183.1,4794104.0,178.66,182.3267,,HOLD,空仓,
百济神州,港股,2026-05-22,186.0,186.9,183.8,184.5,4820875.0,179.7,183.0533,,HOLD,空仓,
百济神州,港股,2026-05-26,186.6,187.7,182.2,185.8,5672451.0,181.84,183.66,,HOLD,空仓,
百济神州,港股,2026-05-27,183.8,184.0,178.0,180.6,4332419.0,183.0,183.9133,,HOLD,空仓,
百济神州,港股,2026-05-28,184.1,184.1,174.1,175.1,4174636.0,181.82,183.4533,,HOLD,空仓,
百济神州,港股,2026-05-29,176.8,180.0,172.0,176.8,10293435.0,180.56,182.6467,,HOLD,空仓,
百济神州,港股,2026-06-01,179.1,179.2,168.8,171.5,5861694.0,177.96,181.3733,,HOLD,空仓,
百济神州,港股,2026-06-02,167.5,169.7,164.6,168.8,4744385.0,174.56,179.9267,,HOLD,空仓,
百济神州,港股,2026-06-03,166.3,166.4,163.5,165.2,5367186.0,171.48,178.28,,HOLD,空仓,
百济神州,港股,2026-06-04,168.5,172.5,166.9,167.9,6367943.0,170.04,176.9467,,HOLD,空仓,
百济神州,港股,2026-06-05,169.2,170.6,161.1,163.0,19957783.0,167.28,175.5,,HOLD,空仓,
百济神州,港股,2026-06-08,160.0,165.0,160.0,163.1,12434292.0,165.6,174.42,,HOLD,空仓,
百济神州,港股,2026-06-09,161.4,161.9,157.7,159.7,5284456.0,163.78,173.3933,,HOLD,空仓,
百济神州,港股,2026-06-10,160.0,163.7,158.9,163.0,3938638.0,163.34,172.6067,,HOLD,空仓,
百济神州,港股,2026-06-11,159.8,160.3,153.0,155.4,5004161.0,160.84,170.9,,HOLD,空仓,
百济神州,港股,2026-06-12,158.3,159.0,154.5,158.9,6545424.0,160.02,169.2867,,HOLD,空仓,
百济神州,港股,2026-06-15,160.3,161.2,158.7,159.6,3067131.0,159.32,167.6267,,HOLD,空仓,
