name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,美股,2026-01-09,329.29,340.81,328.75,337.89,666561.0,326.556,315.7,,HOLD,持仓,
百济神州,美股,2026-01-12,340.87,341.16,330.63,333.99,537720.0,329.294,317.498,,HOLD,持仓,
百济神州,美股,2026-01-13,339.16,352.47,335.29,351.06,359695.0,335.436,319.832,,HOLD,持仓,
百济神州,美股,2026-01-14,343.9,353.1,337.25,346.75,287595.0,338.012,322.058,,HOLD,持仓,
百济神州,美股,2026-01-15,342.41,345.98,332.53,338.29,165059.0,341.596,323.7893,,HOLD,持仓,
百济神州,美股,2026-01-16,338.07,340.83,336.18,338.19,153661.0,341.656,325.5533,,HOLD,持仓,
百济神州,美股,2026-01-20,328.69,335.91,325.1,334.28,272368.0,341.714,327.0127,,HOLD,持仓,
百济神州,美股,2026-01-21,333.43,344.81,332.9,341.64,315858.0,339.83,329.102,,HOLD,持仓,
百济神州,美股,2026-01-22,331.18,342.0,331.18,338.81,289021.0,338.242,331.3747,,HOLD,持仓,
百济神州,美股,2026-01-23,341.05,344.19,338.32,339.32,167589.0,338.448,333.742,,HOLD,持仓,
百济神州,美股,2026-01-26,336.55,340.08,335.1,337.79,98283.0,338.368,335.5267,,HOLD,持仓,
百济神州,美股,2026-01-27,335.68,341.29,334.36,336.16,131700.0,338.744,336.584,,HOLD,持仓,
百济神州,美股,2026-01-28,348.41,352.0,344.33,350.0,254567.0,340.416,338.5607,,HOLD,持仓,
百济神州,美股,2026-01-29,350.0,353.0,345.54,350.0,310914.0,342.654,339.636,,HOLD,持仓,
百济神州,美股,2026-01-30,343.92,349.98,339.19,340.38,296852.0,342.866,340.97,,HOLD,持仓,
百济神州,美股,2026-02-02,333.11,345.1,328.91,345.0,358760.0,344.308,341.444,,HOLD,持仓,
百济神州,美股,2026-02-03,342.37,351.39,341.53,346.38,261265.0,346.352,342.27,,HOLD,持仓,
百济神州,美股,2026-02-04,348.79,355.43,345.19,352.0,312506.0,346.752,342.3327,,HOLD,持仓,
百济神州,美股,2026-02-05,348.24,353.69,345.44,347.0,420147.0,346.152,342.3493,,HOLD,持仓,
百济神州,美股,2026-02-06,346.74,354.63,340.0,353.92,269697.0,348.86,343.3913,,HOLD,持仓,
百济神州,美股,2026-02-09,350.69,358.0,345.47,348.85,247183.0,349.63,344.102,,HOLD,持仓,
百济神州,美股,2026-02-10,353.87,358.38,351.65,353.43,173166.0,351.04,345.3787,,HOLD,持仓,
百济神州,美股,2026-02-11,353.45,354.01,345.02,351.27,110821.0,350.894,346.0207,,HOLD,持仓,
百济神州,美股,2026-02-12,353.22,353.22,342.0,346.42,140810.0,350.778,346.528,,HOLD,持仓,
百济神州,美股,2026-02-13,345.19,352.18,345.19,346.07,112299.0,349.208,346.978,,HOLD,持仓,
百济神州,美股,2026-02-17,346.07,356.71,345.04,354.86,185184.0,350.41,348.116,,HOLD,持仓,
百济神州,美股,2026-02-18,352.82,359.8,352.82,359.05,126318.0,351.534,349.642,,HOLD,持仓,
百济神州,美股,2026-02-19,359.05,365.6,352.93,354.48,149217.0,352.176,349.9407,,HOLD,持仓,
百济神州,美股,2026-02-20,355.95,363.68,354.36,362.14,195593.0,355.32,350.75,,HOLD,持仓,
百济神州,美股,2026-02-23,360.0,371.17,360.0,370.64,218118.0,360.234,352.7673,,HOLD,持仓,
百济神州,美股,2026-02-24,361.67,372.73,361.67,369.0,316438.0,363.062,354.3673,,HOLD,持仓,
百济神州,美股,2026-02-25,357.71,358.8,347.85,352.23,401585.0,361.698,354.7573,,HOLD,持仓,
百济神州,美股,2026-02-26,328.62,334.05,315.5,322.37,747352.0,355.276,352.782,,HOLD,持仓,
百济神州,美股,2026-02-27,318.66,323.24,314.23,316.99,364169.0,346.246,350.7813,死叉,SELL,空仓,→ 次日(2026-03-02)开盘卖出 @ 305.5 (盈亏: -7.92%)
百济神州,美股,2026-03-02,305.5,315.0,304.62,314.36,323396.0,334.99,348.144,,HOLD,空仓,
百济神州,美股,2026-03-03,299.2,301.94,293.27,297.04,542464.0,320.598,344.69,,HOLD,空仓,
百济神州,美股,2026-03-04,296.47,300.6,293.7,299.02,355806.0,309.956,341.0627,,HOLD,空仓,
百济神州,美股,2026-03-05,297.54,297.54,290.0,292.94,303051.0,304.07,337.174,,HOLD,空仓,
百济神州,美股,2026-03-06,292.5,301.49,290.93,301.12,298131.0,300.896,334.154,,HOLD,空仓,
百济神州,美股,2026-03-09,293.0,303.0,293.0,302.29,198127.0,298.482,331.2353,,HOLD,空仓,
百济神州,美股,2026-03-10,306.96,308.99,304.52,305.39,144419.0,300.152,327.9373,,HOLD,空仓,
百济神州,美股,2026-03-11,299.56,302.14,297.83,298.91,266910.0,300.13,323.928,,HOLD,空仓,
百济神州,美股,2026-03-12,293.37,293.98,284.43,285.3,284781.0,298.602,319.316,,HOLD,空仓,
百济神州,美股,2026-03-13,285.31,288.46,283.04,284.05,229106.0,295.188,314.11,,HOLD,空仓,
百济神州,美股,2026-03-16,286.11,293.11,286.11,289.65,123288.0,292.66,308.7107,,HOLD,空仓,
百济神州,美股,2026-03-17,291.39,292.94,285.44,287.33,161315.0,289.048,303.266,,HOLD,空仓,
百济神州,美股,2026-03-18,286.87,286.87,281.04,282.29,407144.0,285.724,298.6033,,HOLD,空仓,
百济神州,美股,2026-03-19,280.56,283.94,279.71,282.72,103120.0,285.208,295.96,,HOLD,空仓,
百济神州,美股,2026-03-20,282.43,285.5,274.97,275.28,226610.0,283.454,293.1793,,HOLD,空仓,
百济神州,美股,2026-03-23,273.95,279.25,273.5,274.73,208473.0,280.47,290.5373,,HOLD,空仓,
百济神州,美股,2026-03-24,272.64,276.98,271.47,275.69,240732.0,278.142,289.114,,HOLD,空仓,
百济神州,美股,2026-03-25,279.96,285.53,279.96,283.45,160307.0,278.374,288.076,,HOLD,空仓,
百济神州,美股,2026-03-26,276.42,279.24,272.02,276.95,238585.0,277.22,287.01,,HOLD,空仓,
百济神州,美股,2026-03-27,286.08,289.77,280.59,283.03,233829.0,278.77,285.804,,HOLD,空仓,
百济神州,美股,2026-03-30,283.81,286.59,281.13,284.08,152586.0,280.64,284.59,,HOLD,空仓,
百济神州,美股,2026-03-31,284.7,297.8,283.48,296.97,233045.0,284.896,284.0287,金叉,BUY,持仓,→ 次日(2026-04-01)开盘买入 @ 303.92
百济神州,美股,2026-04-01,303.92,312.56,303.92,308.44,343261.0,289.894,284.664,,HOLD,持仓,
百济神州,美股,2026-04-02,307.42,315.97,306.33,310.79,133531.0,296.662,286.3633,,HOLD,持仓,
百济神州,美股,2026-04-06,311.3,312.4,301.34,302.49,202265.0,300.554,287.5927,,HOLD,持仓,
百济神州,美股,2026-04-07,301.22,304.91,299.29,303.82,194628.0,304.502,288.5373,,HOLD,持仓,
百济神州,美股,2026-04-08,311.59,314.9,309.0,312.19,237508.0,307.546,290.1947,,HOLD,持仓,
百济神州,美股,2026-04-09,311.53,317.47,310.66,313.42,142250.0,308.542,292.27,,HOLD,持仓,
百济神州,美股,2026-04-10,314.88,315.77,309.22,309.66,134413.0,308.316,294.066,,HOLD,持仓,
百济神州,美股,2026-04-13,309.38,311.2,302.53,305.64,304179.0,308.946,296.09,,HOLD,持仓,
百济神州,美股,2026-04-14,305.88,315.75,305.88,310.0,317040.0,310.182,298.4413,,HOLD,持仓,
百济神州,美股,2026-04-15,313.14,320.3,311.25,319.94,196136.0,311.732,301.3913,,HOLD,持仓,
百济神州,美股,2026-04-16,322.05,323.71,318.62,320.7,206871.0,313.188,303.8747,,HOLD,持仓,
百济神州,美股,2026-04-17,322.33,328.39,322.3,323.87,207225.0,316.03,307.0027,,HOLD,持仓,
百济神州,美股,2026-04-20,318.85,320.57,315.7,318.07,159375.0,318.516,309.3387,,HOLD,持仓,
百济神州,美股,2026-04-21,314.69,317.42,311.58,312.31,190577.0,318.978,311.2207,,HOLD,持仓,
百济神州,美股,2026-04-22,312.86,314.91,309.42,312.41,183128.0,317.472,312.25,,HOLD,持仓,
百济神州,美股,2026-04-23,308.31,310.57,298.65,299.81,316349.0,313.294,311.6747,,HOLD,持仓,
百济神州,美股,2026-04-24,301.6,301.6,297.53,300.8,160886.0,308.68,311.0087,死叉,SELL,空仓,→ 次日(2026-04-27)开盘卖出 @ 298.65 (盈亏: -1.73%)
百济神州,美股,2026-04-27,298.65,305.63,298.1,298.9,202561.0,304.846,310.7693,,HOLD,空仓,
百济神州,美股,2026-04-28,300.2,301.05,297.0,298.16,129858.0,302.016,310.392,,HOLD,空仓,
百济神州,美股,2026-04-29,295.62,296.43,289.54,290.8,208702.0,297.694,308.966,,HOLD,空仓,
百济神州,美股,2026-04-30,291.34,297.25,291.01,295.27,134727.0,296.786,307.756,,HOLD,空仓,
百济神州,美股,2026-05-01,295.27,297.62,291.66,293.86,116037.0,295.398,306.7027,,HOLD,空仓,
百济神州,美股,2026-05-04,293.88,300.76,293.5,297.14,135821.0,295.046,306.136,,HOLD,空仓,
百济神州,美股,2026-05-05,297.0,299.55,293.3,297.49,175753.0,294.912,305.302,,HOLD,空仓,
百济神州,美股,2026-05-06,306.49,316.63,300.42,313.32,386037.0,299.416,304.8607,,HOLD,空仓,
百济神州,美股,2026-05-07,313.8,318.0,308.42,317.0,441188.0,303.762,304.614,,HOLD,空仓,
百济神州,美股,2026-05-08,317.0,318.06,311.66,312.12,210369.0,307.414,303.8307,金叉,BUY,持仓,→ 次日(2026-05-11)开盘买入 @ 317.2
百济神州,美股,2026-05-11,317.2,318.0,309.15,310.75,346710.0,310.136,303.3427,,HOLD,持仓,
百济神州,美股,2026-05-12,313.97,319.0,312.47,315.07,268362.0,313.652,303.5267,,HOLD,持仓,
百济神州,美股,2026-05-13,310.72,322.45,307.21,316.55,181667.0,314.298,303.8027,,HOLD,持仓,
百济神州,美股,2026-05-14,310.0,310.0,301.07,304.62,261909.0,311.822,304.1233,,HOLD,持仓,
百济神州,美股,2026-05-15,299.98,299.98,293.09,293.27,269815.0,308.052,303.6213,,HOLD,持仓,
百济神州,美股,2026-05-18,293.46,295.07,289.6,293.09,217637.0,304.52,303.234,,HOLD,持仓,
百济神州,美股,2026-05-19,292.02,297.36,290.05,297.01,219132.0,300.908,303.1573,死叉,SELL,空仓,→ 次日(2026-05-20)开盘卖出 @ 301.64 (盈亏: -4.91%)
百济神州,美股,2026-05-20,301.64,309.14,300.15,308.74,291217.0,299.346,304.3533,,HOLD,空仓,
百济神州,美股,2026-05-21,305.69,311.96,303.0,309.62,246299.0,300.346,305.31,,HOLD,空仓,
百济神州,美股,2026-05-22,306.02,310.74,305.98,310.25,190918.0,303.742,306.4027,,HOLD,空仓,
百济神州,美股,2026-05-26,311.03,312.01,301.93,302.44,206193.0,305.612,306.756,,HOLD,空仓,
百济神州,美股,2026-05-27,300.44,303.37,299.3,300.01,159053.0,306.212,306.924,,HOLD,空仓,
百济神州,美股,2026-05-28,294.94,298.01,288.34,290.58,314646.0,302.58,305.408,,HOLD,空仓,
百济神州,美股,2026-05-29,293.3,294.3,287.53,287.92,174817.0,298.24,303.4693,,HOLD,空仓,
百济神州,美股,2026-06-01,287.55,287.55,273.97,279.68,373491.0,292.126,301.3067,,HOLD,空仓,
百济神州,美股,2026-06-02,278.14,280.37,274.44,274.69,247215.0,286.576,298.9027,,HOLD,空仓,
百济神州,美股,2026-06-03,273.88,279.31,272.2,279.0,206779.0,282.374,296.498,,HOLD,空仓,
百济神州,美股,2026-06-04,282.13,283.75,279.82,279.93,99488.0,280.244,294.0567,,HOLD,空仓,
百济神州,美股,2026-06-05,275.18,275.18,269.0,270.1,325960.0,276.68,291.7553,,HOLD,空仓,
百济神州,美股,2026-06-08,272.0,272.24,267.96,270.8,285133.0,274.904,290.2573,,HOLD,空仓,
百济神州,美股,2026-06-09,267.66,271.4,265.32,268.17,515452.0,273.6,288.596,,HOLD,空仓,
百济神州,美股,2026-06-10,266.84,271.59,263.0,263.61,291102.0,270.522,286.3693,,HOLD,空仓,
百济神州,美股,2026-06-11,256.18,263.7,253.95,260.27,505560.0,266.59,283.138,,HOLD,空仓,
